ovrspdPrvnManageNo,ctprvnNm,signguNm,roadNm,rdnmadr,lnmadr,itlpc,ovrspdPrvnMatrl,ovrspdPrvnType,hg,bt,et,roadType,stndrdYn,latitude,longitude,mdstrpYn,ctnuYn,installationYear,institutionNm,phoneNumber,referenceDate,insttCode
82000491,서울특별시,강동구,양재대로,서울특별시 강동구 양재대로 1657-16,서울특별시 강동구 명일동 305-34,서울특별시 강동구 양재대로 1657-16,1,1,10,360,320,2,Y,37.5537466,127.1431902,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000
17,14,담양군,마두길,전라남도 담양군 담양읍 강쟁리 319-6,전라남도 담양군 담양읍 강쟁리 319-6,전라남도 담양군 담양읍 강쟁리 319-6번지,2,1,10,360,700,1,Y,35.328745,126.976745,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
82000492,서울특별시,강동구,양재대로151길,서울특별시 강동구 양재대로151길 13,서울특별시 강동구 명일동 305-29,서울특별시 강동구 양재대로151길 13,1,1,10,360,500,2,Y,37.5538855,127.1434636,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000
82000493,서울특별시,강동구,양재대로,서울특별시 강동구 양재대로 지하1632,서울특별시 강동구 명일동 312,서울특별시 강동구 양재대로 지하1632,1,1,10,360,640,1,Y,37.55126099,127.1440027,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000
82000494,서울특별시,강동구,구천면로,서울특별시 강동구 구천면로 420,서울특별시 강동구 명일동 325-8,서울특별시 강동구 구천면로 420,1,1,10,360,490,2,Y,37.550158,127.1450986,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000
82000495,서울특별시,강동구,구천면로65길,서울특별시 강동구 구천면로65길 3,서울특별시 강동구 명일동 322-8,서울특별시 강동구 구천면로65길 3,1,1,10,360,510,2,Y,37.55110233,127.1410873,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000
38,전라남도,함평군,대동길,,전라남도 함평군 대동면 향교리 865-4,향교초교 후분,2,1,10,360,800,1,Y,35.065001,126.534001,N,N,,전라남도 함평군청,061-320-1964,2020-09-10,4960000
,제주특별자치도,서귀포시,남원월산로,,제주특별자치도 서귀포시 남원리 1056-1,남원2리경로당 남측,1,1,10,3.6,800,1,Y,33.2919161,126.7099065,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남원체육관로,,제주특별자치도 서귀포시 남원리 197-1,남원리 금회식당 인근,1,1,10,3.6,800,1,Y,33.2813238,126.7198556,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남원체육관로,,제주특별자치도 서귀포시 남원리 178-3,남원 모나리자헤어모드 앞,1,1,10,3.6,800,1,Y,33.2804171,126.7179591,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남한로 21번길,,제주특별자치도 서귀포시 남원리 1512-1,남원청소년 문화의집 인근,1,1,10,3.6,800,1,Y,33.2813685,126.7100478,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 1075-9,태흥1리 쉼터앞,1,1,10,3.6,800,1,Y,33.2803131,126.737841,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 405-1,옥돔역 태흥물놀이장 인근,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 387-4,옥돔역 태흥물놀이장 인근,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태위로 940번길,,제주특별자치도 서귀포시 태흥리 494,태흥2리 노인복지회관 남측,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태흥중동로,,제주특별자치도 서귀포시 태흥리 1333,태흥리 거북수산물직매장 인근,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 375-3,태흥2리 어촌계횟집 앞,1,1,10,3.6,800,1,Y,33.2874515,126.7493791,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 1177-1,태흥1리쉼터 안근,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 1075-1,태흥1리쉼터 안근,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태신삼석로,,제주특별자치도 서귀포시 태흥리 151,삼덕교차로 북측,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태신로,,제주특별자치도 서귀포시 태흥리 572,태흥2리노인복지회관 북측,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태수로,,제주특별자치도 서귀포시 태흥리 952,태흥초등학교 서측,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태위로,,제주특별자치도 서귀포시 태흥리 970-3,태흥초등학교 앞,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태위로,,제주특별자치도 서귀포시 태흥리 970-3,태흥초등학교 앞,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신흥로,,제주특별자치도 서귀포시 신흥리 180,남원농협 신흥지소 앞,1,1,10,3.6,800,1,Y,33.3372665,126.7408476,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,원님로 386번길,,제주특별자치도 서귀포시 신흥리 2044,신흥리 2044번지 앞,1,1,10,3.6,800,1,Y,33.3372665,126.7408476,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신흥로,,제주특별자치도 서귀포시 신흥리 233-8,신흥교회 인근,1,1,10,3.6,800,1,Y,33.3372665,126.7408476,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신흥로,,제주특별자치도 서귀포시 신흥리 245-1,신흥1리사무소 북측,1,1,10,3.6,800,1,Y,33.3372665,126.7408476,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,한신로,,제주특별자치도 서귀포시 신흥리 1591-2,신흥보건진료소 서측,1,1,10,3.6,800,1,Y,33.320538,126.7451549,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,한신로,,제주특별자치도 서귀포시 신흥리 1590-17,신흥보건진료소 서측,1,1,10,3.6,800,1,Y,33.3372665,126.7408476,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,원님로,,제주특별자치도 서귀포시 의귀리 697,의귀리교차로 동측,1,1,10,3.6,800,1,Y,33.3145761,126.7214638,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,한신로,,제주특별자치도 서귀포시 의귀리 1485-1,의귀초등학교 동측,1,1,10,3.6,800,1,Y,33.310446,126.7151102,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,원님서로,,제주특별자치도 서귀포시 한남리 389-1,한남리 389-1번지 앞,1,1,10,3.6,800,1,Y,33.3352599,126.6681117,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례천로,,제주특별자치도 서귀포시 신례리 2181,휴애리앞 남쪽,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례동로,,제주특별자치도 서귀포시 신례리 2181,휴애리앞 북쪽,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
16,14,담양군,마두길,전라남도 담양군 담양읍 강쟁리 319-3,전라남도 담양군 담양읍 강쟁리 319-3,전라남도 담양군 담양읍 강쟁리 319-3번지,2,1,10,360,700,1,Y,35.326823,126.973122,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
15,14,담양군,추성로,전라남도 담양군 담양읍 삼다리 77-4,전라남도 담양군 담양읍 삼다리 77-4,전라남도 담양군 담양읍 삼다리 77-4번지,2,1,10,360,700,1,Y,35.329651,126.977647,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
14,14,담양군,추성로,전라남도 담양군 담양읍 삼다리 193-2,전라남도 담양군 담양읍 삼다리 193-2,전라남도 담양군 담양읍 삼다리 193-2번지,2,1,10,360,700,1,Y,35.349653,127.032511,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
13,14,담양군,외다길,전라남도 담양군 담양읍 삼다리 835,전라남도 담양군 담양읍 삼다리 835,전라남도 담양군 담양읍 삼다리 835번지,2,1,10,360,700,1,Y,35.351843,127.030576,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
12,14,담양군,외다길,전라남도 담양군 담양읍 삼다리 409-1,전라남도 담양군 담양읍 삼다리 409-1,전라남도 담양군 담양읍 삼다리 409-1번지,2,1,10,360,700,1,Y,35.371688,127.017328,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
11,14,담양군,고가뫼길,전라남도 담양군 담양읍 가산리 321-3,전라남도 담양군 담양읍 가산리 321-3,전라남도 담양군 담양읍 가산리 321-3번지,2,1,10,360,700,1,Y,35.371561,127.019111,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
10,14,담양군,고가뫼길,전라남도 담양군 담양읍 가산리 322,전라남도 담양군 담양읍 가산리 322,전라남도 담양군 담양읍 가산리 322번지,2,1,10,360,700,1,Y,35.371439,127.019391,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
9,14,담양군,고가뫼길,전라남도 담양군 담양읍 가산리 396-2,전라남도 담양군 담양읍 가산리 396-2,전라남도 담양군 담양읍 가산리 396-2번지,2,1,10,360,700,1,Y,35.373928,127.014876,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
8,14,담양군,고가뫼길,전라남도 담양군 담양읍 가산리 432-2,전라남도 담양군 담양읍 가산리 432-2,전라남도 담양군 담양읍 가산리 432-2번지,2,1,10,360,700,1,Y,35.382291,126.966917,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
7,14,담양군,추성로,전라남도 담양군 담양읍 가산리 480-3,전라남도 담양군 담양읍 가산리 480-3,전라남도 담양군 담양읍 가산리 480-3번지,2,1,10,360,700,1,Y,35.338811,126.947354,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
6,14,담양군,추성로,전라남도 담양군 담양읍 가산리 805-2,전라남도 담양군 담양읍 가산리 805-2,전라남도 담양군 담양읍 가산리 805번지,2,1,10,360,700,1,Y,35.338215,126.947847,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
5,14,담양군,추성로,전라남도 담양군 담양읍 가산리 805-2,전라남도 담양군 담양읍 가산리 805-2,전라남도 담양군 담양읍 가산리 805-2번지,2,1,10,360,700,1,Y,35.304827,126.925817,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
4,14,담양군,추성로,전라남도 담양군 담양읍 가산리 804-2,전라남도 담양군 담양읍 가산리 804-2,전라남도 담양군 담양읍 가산리 804-2번지,2,1,10,360,700,1,Y,35.304548,126.925782,N,N,null,전라남도 담양군,061-380-3352,2020-03-06,4850000
,제주특별자치도,서귀포시,남원체육관로,,제주특별자치도 서귀포시 남원리 2337,남원생활체육관앞 동쪽,1,1,10,3.6,800,1,Y,33.2779482,126.7044594,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남원체육관로,,제주특별자치도 서귀포시 남원리 2337,남원생활체육관앞 서쪽,1,1,10,3.6,800,1,Y,33.2779482,126.7044594,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남위남성로,,제주특별자치도 서귀포시 남원리 2140-1,남원리 감귤체험농장앞,1,1,10,3.6,800,1,Y,33.2902957,126.6928971,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남위남성로,,제주특별자치도 서귀포시 남원리 2137-4,남원리 감귤체험농장앞,1,1,10,3.6,800,1,Y,33.2900748,126.6942703,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남한로,,제주특별자치도 서귀포시 한남리 352-3,남한로 417번길 새마을창고앞,1,1,10,3.6,800,1,Y,33.3352599,126.6681117,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태수로,,제주특별자치도 서귀포시 수망리 267-1,"남원읍 수망리 교차로(태수로,중산간로 교차)북측",1,1,10,3.6,800,1,Y,33.3508829,126.6980129,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태수로,,제주특별자치도 서귀포시 수망리 266-8,"남원읍 수망리 교차로(태수로,중산간로 교차)남측",1,1,10,3.6,800,1,Y,33.3508829,126.6980129,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,원님로,,제주특별자치도 서귀포시 의귀리 771-1,제3의귀교북측 약200m지점,1,1,10,3.6,800,1,Y,33.3127843,126.7189052,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태수로,,제주특별자치도 서귀포시 의귀리 704-1,의귀리교차로 북측,1,1,10,3.6,800,1,Y,33.3145454,126.7203195,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,원님로,,제주특별자치도 서귀포시 의귀리 707-1,의귀리교차로 서측,1,1,10,3.6,800,1,Y,33.3141971,126.7202086,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,원님로,,제주특별자치도 서귀포시 의귀리 763,의귀리교차로 남측,1,1,10,3.6,800,1,Y,33.313673,126.720881,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례로,,제주특별자치도 서귀포시 하례리 738-6,쇠소깍가든위쪽 신교량 북측방면,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신흥로,,제주특별자치도 서귀포시 신흥리 1573-22,신흥리 동백방앗간 인근,1,1,10,3.6,800,1,Y,33.3168616,126.7473028,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간동로,,제주특별자치도 서귀포시 신례리 822-1,신례리 833번지선 좌(신례초교앞),1,1,10,3.6,800,1,Y,33.2846807,126.632176,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간동로,,제주특별자치도 서귀포시 신례리 822-1,신례리 833번지선 우(신례초교앞),1,1,10,3.6,800,1,Y,33.2846807,126.632176,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로 282번길,,제주특별자치도 서귀포시 신례리 1378-1,신례리  참남동산 남측,1,1,10,3.6,800,1,Y,33.3709058,126.5704745,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 843-2,신례초등학교 북측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간동로,,제주특별자치도 서귀포시 신례리 735-1,신례교 동측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간동로,,제주특별자치도 서귀포시 하례리 1038,신례교 서측,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
132,4,남동구,장자로,null,인천광역시 남동구 장수동 780-19,도로,1,1,10,360,600,1,Y,37.45050137,126.7504971,Y,Y,null,인천광역시 남동구청,032-453-2684,2020-03-20,3530000
,제주특별자치도,서귀포시,신례천로,,제주특별자치도 서귀포시 신례리 1075,신례리 한짓도교 북측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,위미항구로,,제주특별자치도 서귀포시 위미리 3445-5,상위미교차로 남측,1,1,10,3.6,800,1,Y,33.3060336,126.6580882,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례로,,제주특별자치도 서귀포시 하례리 937-1,서귀포행복펜션 북측,1,1,10,3.6,800,1,Y,33.2775133,126.6232783,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,위미중앙로,,제주특별자치도 서귀포시 위미리 2811-1,위미치안센타4가 남북방향,1,1,10,3.6,800,1,Y,33.2753186,126.6625236,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,생기악로,,제주특별자치도 서귀포시 위미리 3840,위미리 3840번지 앞,1,1,10,3.6,800,1,Y,33.3060336,126.6580882,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,남태해안로,,제주특별자치도 서귀포시 태흥리 413-7,옥돔역 태흥물놀이장 인근,1,1,10,3.6,800,1,Y,33.2922889,126.7393618,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,태신로,,제주특별자치도 서귀포시 태흥리 662-6,태흥리 662-6번지 앞,1,1,10,3.6,800,1,Y,33.2927912,126.7439334,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,수송로,,제주특별자치도 서귀포시 수산리2443-1,수산2리 2443-1,1,1,10,3.6,800,1,Y,33.441052,126.8615641,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간동로,,제주특별자치도 서귀포시 수산리 579-17,수산초교 후문 앞,1,1,10,3.6,800,1,Y,33.4468885,126.8849105,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
52,13,임실군,사선길,null,전라북도 임실군 관촌면 관촌리 609-10,관촌,3,1,0.1,3.6,5,1,Y,35.677497,127.270893,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
51,13,임실군,사선길,null,전라북도 임실군 관촌면 관촌리 507-16,관촌,3,1,0.1,3.6,5,1,Y,35.677546,127.271185,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
50,13,임실군,쌍암길,null,전라북도 임실군 운암면 쌍암리 840,운암,3,1,0.1,3.6,7,1,Y,35.659672,127.161289,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
49,13,임실군,쌍암길,null,전라북도 임실군 운암면 쌍암리 840,운암,3,1,0.1,3.6,7,1,Y,35.659672,127.161289,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
48,13,임실군,감성길,null,전라북도 임실군 임실읍 감성리 520,임실,3,1,0.1,3.6,13,1,Y,35.605069,127.291975,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
47,13,임실군,금암길,null,전라북도 임실군 오수면 금암리 541-1,오수,3,1,0.1,3.6,7,1,Y,35.534624,127.337731,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
46,13,임실군,오암길,null,전라북도 임실군 오수면 오암리 217-3,오수,3,1,0.1,3.6,6,1,Y,35.567761,127.304719,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
45,13,임실군,왕방길,null,전라북도 임실군 성수면 왕방리 산79-6,성수,3,1,0.1,3.6,7,1,Y,35.622894,127.371913,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
44,13,임실군,옥석길,null,전라북도 임실군 청웅면 옥석리 199-1,청웅,3,3,0.1,3.6,7,1,Y,35.544478,127.195321,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
43,13,임실군,옥석길,null,전라북도 임실군 청웅면 옥석리 193-1,청웅,3,1,0.1,3.6,7,1,Y,35.532933,127.210399,Y,Y,2015,전라북도 임실군,063-640-2554,2020-03-10,4760000
,서울특별시,서대문구,명지2길,,서울특별시 서대문구 홍은동 376-31,명지초등학교 어린이보호구역,1,1,7.5,200,400,2,N,37.58329869,126.927276023,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,명지2길,,서울특별시 서대문구 홍은동 361-53,명지초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.583663357,126.926896395,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,명지2길,,서울특별시 서대문구 홍은동 361-53,명지초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.583845691,126.926706579,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,명지2길,,서울특별시 서대문구 홍은동 361-53,명지초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.584151852,126.926423237,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,명지2길,,서울특별시 서대문구 홍은동 361-69,명지초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.584415233,126.926168239,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,명지2길,,서울특별시 서대문구 홍은동 산 26-132,명지초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.583587117,126.927454058,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,증가로12가길,,서울특별시 서대문구 남가좌동 319-30,연가초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.580986038,126.917958097,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,증가로12가길,,서울특별시 서대문구 북가좌동 5-1,연가초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.580660221,126.919107551,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,증가로12가길,,서울특별시 서대문구 남가좌동 319-28,연가초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.580659975,126.918748105,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401,북가좌초등학교 어린이보호구역,1,1,10,360,1000,1,Y,37.578827818,126.908312253,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401,북가좌초등학교 어린이보호구역,1,1,7.5,360,1000,1,Y,37.578699545,126.908465242,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401,북가좌초등학교 어린이보호구역,1,1,7.5,360,1000,1,Y,37.578490275,126.908737198,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401,북가좌초등학교 어린이보호구역,1,1,7.5,360,1000,1,Y,37.57825854,126.909088425,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401,북가좌초등학교 어린이보호구역,1,1,7.5,360,1000,1,Y,37.57812807,126.909314999,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401-1,북가좌초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.577688327,126.908656101,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,거북골로,,서울특별시 서대문구 북가좌동 401,북가좌초등학교 어린이보호구역,1,1,7.5,200,300,2,N,37.57800392,126.908972697,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,신촌로7길,,서울특별시 서대문구 창천동 117-10,신촌몬테소리유치원 어린이보호구역,1,1,7.5,200,300,2,N,37.557449244,126.931211396,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
,서울특별시,서대문구,신촌로7길,,서울특별시 서대문구 창천동 505,신촌몬테소리유치원 어린이보호구역,1,1,7.5,200,300,2,N,37.557016797,126.931265552,N,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000
이천-201,경기도,이천시,대산로,,경기도 이천시 대월면 대흥리 산21-2,해당지번 근처,2,1,10,360,300,1,Y,37.24117191,127.476914,N,N,,경기도 이천시청,031-644-2437,2020-07-16,4070000
62,01,송파구,양재대로,null,서울특별시 송파구 송파동 166-3,오금사거리 삼익아파트 213동 앞,01,01,10,360,710,01,Y,37.504428,127.123072,Y,N,2017,서울특별시 동부도로사업소,02-2040-0344,2019-06-19,6110000
82000166,경상북도,포항시,해안로,경상북도 포항시 북구 해안로 107 (두호동),경상북도 포항시 북구 두호동 1014-1,바다이야기 앞,01,01,7,360,600,01,N,36.05842986,129.378479,Y,Y,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000167,경상북도,포항시,해안로,경상북도 포항시 북구 해안로 99 (두호동),경상북도 포항시 북구 두호동 681,싱싱조개싱싱꽃새우 앞,01,01,7,360,600,01,N,36.05758952,129.3779655,Y,Y,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000168,경상북도,포항시,해안로,경상북도 포항시 북구 해안로 93 (두호동),경상북도 포항시 북구 두호동 687,투썸플레이스 앞,01,01,7,360,600,01,N,36.05709257,129.3777641,Y,Y,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000169,경상북도,포항시,해안로,,경상북도 포항시 북구 두호동 1015,커피스미스 앞,01,01,7,360,600,01,N,36.056487,129.377639,Y,Y,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000170,경상북도,포항시,해안로,경상북도 포항시 북구 해안로 71 (항구동),경상북도 포항시 북구 항구동 17-90,동경야시장 앞,01,01,7,360,600,01,N,36.05524918,129.3771272,Y,Y,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000171,경상북도,포항시,삼호로,경상북도 포항시 북구 삼호로321번길 12 (두호동),경상북도 포항시 북구 두호동 205-26,페리카나 앞,01,01,7,360,800,01,N,36.06627469,129.3837845,N,N,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000172,경상북도,포항시,삼흥로,"경상북도 포항시 북구 삼흥로18번길 27 (두호동, 산호그린맨션2차)",경상북도 포항시 북구 두호동 1082-3,산호그린맨션2차아파트 앞,01,01,7,360,500,01,N,36.06608624,129.3820255,N,Y,,포항시 북구청,054-240-7418,2020-10-26,5020000
82000173,경상북도,포항시,용두산길,"경상북도 포항시 북구 용두산길 38-8 (두호동, 제일우성1차아파트)",경상북도 포항시 북구 두호동 1081-5,제일우성1차아파트 앞,01,01,7,360,600,01,N,36.06678086,129.381891,N,N,,포항시 북구청,054-240-7418,2020-10-26,5020000
